text1,text2,tag1,tag2,split,file,split
"Fru Rönn-Christiansson: Herr talman! Jag ber att få tacka herr
              statsrådet och chefen för folkhushållningsdepartementet för svaret,
              fastän jag måste i samma andedrag säga, att jag långtifrån är
              tillfredsställd med det. Det var ej vad jag hade hoppats.","Det torde vara allmänt känt, att barnoch damstrumpor äro alltför
              dyra, särskilt med tanke på att de äro nödvändighetsvaror, som
              tillverkas som massartiklar. Slitstyrkan har ytterligare försämrats,
              framhålles av statsrådet i interpellationssvaret, vilket jag också
              anfört i min interpellation. Strumpkontot är en mardröm för flertalet
              kvinnor, och tusentals kvinnor få många gånger försaka en måltid
              för att köpa sig ett par strumpor. Vidare bör beaktas, att det
              i många kvinnoyrken, såsom för sjuksköterskor, servitriser, affärsoch
              bankanställda m. fl., kräves att man i sitt arbete är propert
              klädd, och utgifterna för strumpor stå i mycket dålig relation
              till de låga kvinnolönerna.",1,0,0,/content/corpus/protocols/1946/prot-1946-hÃ¶st-ak--43.xml,test
Anf. 29 CARINA STÅHL HERRSTEDT (SD):,Fru talman! Min fråga går till arbetsmarknadsminister Ylva Johansson.,1,0,0,/content/corpus/protocols/201819/prot-201819--69.xml,test
Herr Öhman:,"Herr talman! Enligt nu gällande förordningar för militärmanskapet
              ingår det i deras skyldigheter att deltaga i kyrkoparader, korum
              och liknande tillställningar, detta oberoende av trosbekännelse
              eller frånvaro av sådan. I erinran om krigsmans åligganden och
              förpliktelser heter det bl. a..: »Krigsman skall frukta Gud och
              vara konungen huld och trogen.> Denna bestämmelse måste ur alla
              förnuftiga synpunkter betraktas som förhatlig och förkastlig.
              Det är ett så långt gående ingrepp i militärmanskapets åsiktsfrihet,
              att denna bestämmelse inte kan försvaras. I varje fall borde den
              icke kunna försvaras av det parti, som har både kravet på religionsfrihet
              och kravet på republik på programmet. Det ingår emellertid som
              ett viktigt led i borgarklassens strävan att även med religionens
              hjälp söka skapa viljelösa element av de värnpliktiga, element,
              som inte själva skola tänka utan endast handla på kommando av
              överordnade.",1,0,0,/content/corpus/protocols/1929/prot-1929--ak--14.xml,test
Anf. 68 Försvarsminister PETER HULTQVIST (S):,"Fru talman! Först vill jag tillbakavisa det här försöket till
              politiskt propagandanummer när det gäller budgetfrågorna. Moderaterna
              var själva med och diskuterade förutsättningarna för hur övergångsbudgeten
              skulle läggas upp. Då var det ett antal kriterier som man var
              överens om och som vi följde. Det innebar att man i stort sett
              skulle prolongera den verksamhet som fanns året innan. Det var
              förutsättningarna för övergångsregeringen.",1,0,0,/content/corpus/protocols/201819/prot-201819--51.xml,test
Herr KARLSSON i Olofström (s):,"Herr talman! Jag tror inte att vi kan se denna fråga isolerad,
              utan vi måste se den i ett större sammanhang, mot bakgrund av
              utbildningsfrågorna över huvud taget.",1,0,0,/content/corpus/protocols/1959/prot-1959--ak--14.xml,test
Anf. 58 GÖTHE KNUTSON (m) replik:,"Herr talman! Gemensamma ansträngningar på den nya regeringspolitikens
              grund ställer jag självfallet upp för, och det gör säkert också
              borgerliga ledamöter här i kammaren.",1,0,0,/content/corpus/protocols/199192/prot-199192--64.xml,test
Herr PALME (s):,"Herr talman! Det gläder mig att herr Isacson inte har kunnat
              försvara examenspremiesystemet.",1,0,0,/content/corpus/protocols/1963/prot-1963--fk--18.xml,test
Herr OLOFSON (fp):,"Herr talman! I motion nr 59 i denna kammare har ett par motionärer
              tagit upp en punkt i det betänkande som statens byggnadsbesparingsutredning
              i december månad föregående år lade fram. Vi tror nämligen att
              saken har rätt stor betydelse för kommunerna. Det gäller en sammanslagning
              av byggnadsstyrelsens kulturhistoriska byrå och riksantikvarieämbetet.
              Därigenom skulle ifrågavarande ärenden samlas på ett ställe, och
              kommunerna skulle bara behöva ha med en myndighet att göra.",1,0,0,/content/corpus/protocols/1958/prot-1958-a-ak--12.xml,test
Anf. 70 Statsrådet LENA MICKO (S):,"Fru talman! De här kontoren kommer till att börja med att ha
              öppet tre dagar i veckan, som jag har förstått det. Men ambitionen
              är att utöka öppet ­ tiderna, och då måste det finnas ett underlag
              – att det finns en samhällsser ­ vice och myndigheter som deltar
              i det här och att vi kan öppna fler kontor alltefterso m och med
              utökade öppettider. Det är absolut ambitionen.",1,0,0,/content/corpus/protocols/201920/prot-201920--137.xml,test
Anf. 117 KERSTIN WARNERBRING (c),"Fru talman! Redan när vi förra gången behandlade detta betänkande
              och frågan som där benämns destruktiva rörelser poängterade jag
              att ett tillkännagivande som också Centerpartiet stod bakom gäller
              att kartlägga omfattningen av problemet för att ur ett hälso-
              och sjukvårdsperspektiv få kunskap om vilken vård och behandling
              som bör kunna erbjudas de som drabbas. Att närmare gå in på frågor
              om religionsoch yttrandefriheten ligger däremot utanför socialutskottets
              kompetensområde.",1,0,0,/content/corpus/protocols/199596/prot-199596--98.xml,test
Anf. 54 Statsrådet ANNA JOHANSSON (S),Regeringens syn på renoveringen av hyresrätter,1,0,0,/content/corpus/protocols/201617/prot-201617--126.xml,test
Anf. 6 HANNES HERVIEU (C):,"Fru talman! Det är givetvis glädjande att justitieministern är
              så pass stolt över att Sverige har kunnat amortera på statsskulden,
              även om jag kanske tror att den typen av argumentation inte lugnar
              den restaurangägare som har svårt att amortera på sitt eget huslån
              i denna situation.",1,0,0,/content/corpus/protocols/202021/prot-202021--68.xml,test
Anf. 71 Finansminister MAGDALENA ANDERSSON (S):,"Herr talman! Arbetet med såväl BEPS som skatteavtalen och informa
              ­ tionsutbytesavtalen är viktigt för att säkra svenska intäkter
              men också för att säkra svenska exportföretags möjligheter att
              exportera på goda konkurrensvillkor.",1,0,0,/content/corpus/protocols/201415/prot-201415--110.xml,test
Anf. 25 BENGT KINDBOM (c) replik:,"Herr talman! Rolf L Nilson sade i sitt anförande att han inte
              ser några behov av att utöka möjligheterna att genomföra folkomröstningar.
              Det är inte det diskussionen, och inte heller reservationen, handlar
              om. Det finns anledning att rätta till detta. Det står klart i
              reservationen att det föreligger ett betydande behov av klara
              regler på detta område. Möjligheten till folkomröstning finns
              redan.",1,0,0,/content/corpus/protocols/198889/prot-198889--20.xml,test
Herr REGNEÉLL (h):,"Herr talman! Som herr Ohlin nyss sade i början av sitt anförande
              har",1,0,0,/content/corpus/protocols/1961/prot-1961-hÃ¶st-ak--34.xml,test
Anf. 123 EWY MÖLLER (m):,"Herr talman! Till skatteutskottets betänkande 32 angående folkbokföring,
              vilket vi nu skall behandla, har fogats två reservationer. Reservation
              nr 1, gemensam för moderaterna och centern, gäller folkbokföringsorganisationen.
              Vi anser att man genom det beslut som fattades här i riksdagen
              i höstas om folkbokföringens framtida organisation frångått den
              enighet som sedan länge har funnits om att de beslut som gäller
              eller påverkar relationerna kyrka-stat skall tas i bred enighet
              mellan kyrkan och staten liksom mellan de politiska partierna,
              att kyrkan bör ges större rätt att besluta i egna ärenden och
              att grundläggande regler för kyrkan inte skall genomföras utan
              samförstånd med kyrkan.",1,0,0,/content/corpus/protocols/198788/prot-198788--109.xml,test
Anf. 90 ACKO ANKARBERG JOHANSSON (KD):,"Herr talman! Hälsa är fysiskt, psykiskt och socialt välbefinnande.
              En god hälsa är en bred definition, och varje person är unik.
              Välbefinnande är både ett generellt mål för befolkningen och något
              som varje enskild person ska kunna känna.",1,0,0,/content/corpus/protocols/201819/prot-201819--81.xml,test
Herr BOHMAN (h) kort genmäle:,"Herr talman! På en punkt skulle jag vilja ta upp herr Wedéns
              anförande till granskning. Vi vet alla — inte minst herr Wedén
              själv; det framgick av hans anförande — att socialdemokraterna
              med förtjusning gillrar en fälla för mittenpartierna, då de gör
              gällande att ett samarbete med högern skulle betyda att högerpolitiken
              helt och hållet skulle sätta sin prägel på samarbetet och att
              högerpolitik är någonting farligt och skrämmande, någonting som
              skulle avskräcka väljarna.",1,0,0,/content/corpus/protocols/1966/prot-1966-hÃ¶st-ak--30.xml,test
"Justitieministern SVEN ROMANUS erhöll ordet för att besvara Martin
            Segerstedts (s) den 5 april anmälda fråga, 1978/79:481, och anförde:","Herr talman! Martin Segerstedt har frågat mig vad som hittills
              gjorts med anledning av riksdagens begäran om en översyn av möjligheterna
              att minska antalet falska larm till polisen och när den begärda
              översynen kan komma till stånd.",1,0,0,/content/corpus/protocols/197879/prot-197879--130.xml,test
Anf. 17 LARS TOBISSON (m) replik:,"Fru talman! Jag är litet förundrad över Bo Söderstens inlägg,
              inte över vad han sade — det kunde man förutse — men över att
              han går in i debatten vid detta tillfälle, sedan finansutskottets
              ordförande i sitt anförande täckt hela området. Det tyder på att
              han i förväg insåg att det kanske inte skulle gå så bra.",1,0,0,/content/corpus/protocols/198384/prot-198384--92.xml,test
Herr BOO (c):,"Herr talman! Jag kan instämma i herr Björks i Göteborg allmänna
              resonemang om det nödvändiga i att vidga möjligheterna för invandrare
              att vara med och påverka närsamhället. Den möjligheten ökas naturligtvis,
              om man snabbare än vad som hittills varit fallet kan ge dem bl.
              a. kommunal rösträtt. Det är alldeles riktigt som det har sagts
              att det förslag som har annonserats från grundlagberedningen avser
              att lösa denna problematik genom att naturaliseringstiden minskar
              från nuvarande sju år till betydligt kortare tid. Detta understryker
              utskottet genom att poängtera att det verkligen skall bli en väsentlig
              förkortning av den nu gällande gränsen.",1,0,0,/content/corpus/protocols/1971/prot-1971--124.xml,test
