text,tag,hash,file
"Nu vet jag visserligen, att här finnes en hel del gott folk,
              som alltid resonera på det sättet, att de ha en viss erfarenhet
              från kristiden, att så fort staten tar bort sådana här inskränkande
              bestämmelser, som hindra rörelsefriheten, så blir det alltid mycket
              bättre förhållanden. Det var en person, som på ett populärt sätt
              framställde den saken för mig. Han sade, att när man tog bort
              ransoneringen på fläsket, så kom det genast mycket, mycket mera
              fläsk i marknaden. Från den utgångspunkten ledde han sig fram
              till den konsekvensen att han påstod, att, taga vi bort hyresstegringslagen,
              så få vi fram en massa lägenheter med detsamma. Men, mina damer
              och herrar, det är väl dock en gränslöst stor skillnad på svin
              och på bostäder! Det är ju dock på det sättet, att svinen föda
              levande ungar; det är en känd sak. Men det lärer icke vara förhållandet
              med husen, utan där måste till många åtgärder av diverse slag
              för att öka antalet hus och bostäder. Jag tror därför, att det
              finnes icke alls någon anledning att göra en dylik jämförelse
              på det här området. 'Ty det, som gäller och visar sig vara riktigt
              på det ena området, är säkerligen icke riktigt med avseende på
              ett annat.",0,074aa889,/content/corpus/protocols/1922/prot-1922--ak--44.xml
Herr Å kerlun d:,1,045c3e7e,/content/corpus/protocols/1922/prot-1922--ak--43.xml
"1. När ärende skall slutligen avgöras, böra därtill hörande handlingar
            uppläsas, såframt någon kammarens ledamot sådant äskar. Ej må
            något mål, däri överläggning ägt rum, till slutligt av- .görande
            företagas, förrän kammaren på talmannens hemställan förklarat
            överläggningen slutad.",0,892a6e3e,/content/corpus/protocols/1922/prot-1922--ak--38.xml
"andra lagutskottets utlåtande, nr 13, i anledning av Kungl. Maj:ts
            proposition med förslag till lag om ändrad lydelse av 5 $ i lagen
            den 20 juni 1918 angående åtgärder mot utbredning av könssjukdomar.",0,d9fe0f33,/content/corpus/protocols/1922/prot-1922--ak--28.xml
"Lördagen den 22 april, f. m. 81 Nr 28.",0,627ccd93,/content/corpus/protocols/1922/prot-1922--ak--28.xml
taxa.,0,f40616d3,/content/corpus/protocols/1922/prot-1922--ak--22.xml
Nr 21.,0,9b0bc5cd,/content/corpus/protocols/1922/prot-1922--ak--21.xml
Nr 14.,0,d86c7d38,/content/corpus/protocols/1922/prot-1922--ak--14.xml
På uppdrag av riksgäldskontoret beslöt man emellertid att gå,0,a13567b2,/content/corpus/protocols/1922/prot-1922--ak--12.xml
Lördagen den 2 april f. m. 37,0,ca855d11,/content/corpus/protocols/1921/prot-1921--fk--19.xml
"nr 28, angående lag om ändrad lydelse av 3 och 9 8$ i lagen den
            5 juli 1884 om skydd för varumärken;",0,fb9d7e9e,/content/corpus/protocols/1921/prot-1921--fk--19.xml
"regel för detta arbete för att icke behöva utsätta sig för den
              stora risken",0,e660bb0a,/content/corpus/protocols/1921/prot-1921--fk--18.xml  
"något skatta åt. Jag tror vidare och vill särskilt lägga kammaren
              på",0,70a834af,/content/corpus/protocols/1921/prot-1921--fk--17.xml
Onsdagen den 2 mars. TI,0,e745336d,/content/corpus/protocols/1921/prot-1921--fk--13.xml
"Lördagen den 11 juni, f. m. 39",0,ced80236,/content/corpus/protocols/1921/prot-1921--ak--58.xml
"markens naturliga beskaffenhet och därav följande större eller
              mindre lämplighet för ett förmånligt tillgodogörande, exempelvis
              om tomtmark företer synnerligen goda eller dåliga grundläggningsförhållanden,
              om stenbrott, grustäkt och dylikt för sitt utnyttjande erbjuder
              större eller mindre av naturförhållandena förorsakade svårigheter
              o. s. v.;",0,e5068221,/content/corpus/protocols/1921/prot-1921--ak--46.xml
$ 1. Upplästes följande till kammaren inkomna sjukbetyg:,0,367f5d7b,/content/corpus/protocols/1921/prot-1921--ak--44.xml
"Då min kollega ecklesiastikministern och jag haft att taga ståndpunkt
              till denna fråga, har det varit vissa sidor hos den gällande ordningen,
              som särskilt tilldragit sig vår uppmärksamhet. Först nämner jag
              därvidlag den organisation eller kanske riktigare den brist på
              organisation, som för närvarande råder på detta område. Det är
              som vi veta så, att de funktioner, som åligga denne kantor, varom
              förslaget handlar, för närvarande äro uppdelade på icke mindre
              än tre olika befattningar. Den äldsta och mest ärevördiga av dessa
              är klockarebefattningen, som ju har mycket gamla anor och om vilken
              vissa bestämmelser finnas i den alltjämt gällande 1686 års kyrkolag.
              Denne klockare skulle, som det gamla ordstävet säger, allting
              kestyra. Han hade från början, såsom framgår av namnet, till uppgift
              att ombesörja klockringningen. Han skulle även sköta kyrkan och
              dess lösa egendom. Han skulle, som det heter i kyrkolagen, vara
              boklärd och kunna sjunga och skriva. Han skulle icke blott sköta
              kyrkosången utan också ge det uppväxande släktet dess ans och
              rykt. Han skulle följa pastor på husförhör, han skulle vaccinera
              samt sköta om = postbefordringen för prästerskapets räkning och
              hade många andra bestyr. Vid sidan av klockaren nämner kyrkolagen
              organisten, som ju hade att sköta orgelspelningen, och sedan det
              för 40 år sedan inrättades en särskild kyrkosångarexamen, uppträdde
              vid sidan av dessa två befattningshavare också en tredje, den
              så kallade",0,508b0f8d,/content/corpus/protocols/1921/prot-1921--ak--27.xml
"Som den föregående talaren yttrade, kommer ju frågan om bolagens
              kommunala beskattning att upptagas, när vi få tillsatt en kommitté,
              som skall utreda kommunalskatterna. Då gäller ju hela striden
              om den statliga beskattningen av bolagen och bolagsvinsterna och
              utdelningen på aktier etc. Det är helt säkert ett rätt vidlyftiot
              fält. Som vi veta tillkom denna beskattning mera som en nödvändighet
              på sin tid, såsom det då lades. Sedan har man vid olika tillfällen
              lappat och lappat, lagt till litet då och litet då. J a, det har
              blivit precis som då ett hus bygges på det sättet, att man bygger
              på litet då och litet då, och det blir icke något helt av det.
              J ag tror, att jag nästan utan att röna någon motsägelse från
              något håll kan säga, att som helhet betraktat är det sannerligen
              icke lyckligt ordnat med bolagens statliga beskattning. Det medgav
              även den siste talaren. Han ville bara vinna mera tid för att
              klara upp den här saken. Det kan ju hända, att det var allvarligt
              menat, men det finns också de, som anse sig icke ha tid till något,
              därför att de icke vilja själva saken.",0,73272c89,/content/corpus/protocols/1921/prot-1921--ak--24.xml
"föreligger således fara för att dessa läroanstalter instundande
              höst Interpellation. komma att stå utan de för undervisningens
              bedrivande nödvändiga (Forts.) lokalerna. Det är möjligt, att
              liknande svårigheter komma att uppstå även på vissa andra platser,
              där skolorna för sina lokaler äro beroende av privata hyresvärdar.
              Vidare finnes i landet en stor mängd föreningar, som uteslutande
              ägna sin verksamhet åt ideellt syfte, och för vilka samma olägenheter
              i större eller mindre utsträckning kunna komma att uppstå. Under
              åberopande av vad som här anförts och med hänvisning i berörda
              fall till tre bilagor, utgörande från skolöverstyrelsen ingivna
              framställningar i saken, anhåller jag vördsammast om kammarens
              medgivande att till herr statsrådet och chefen för socialdepartementet
              få framställa följande spörsmål: Kunna åtgärder från herr statsrådets
              sida förväntas för att förebygga sådana följder av formuleringen
              av övergångsstadgandena till lagen mot oskälig hyresstegring,
              att läroanstalter och föreningar i ideellt syfte icke berövas
              av dem nu disponerade, förhyrda lokaler?",0,292c1277,/content/corpus/protocols/1921/prot-1921--ak--20.xml
"Friherre Adelswärd: Herr greve och talman! Om det skulle göras
              oss mera vittne behov, så vill jag ej underlåta att såsom representant,
              även jag, för ett litet stadssamhälle intyga, att jag fullkomligt
              delar den mening, som nyss blev uttalad av representanter för
              småstäderna Lidköping, Trälleborg och Mjölby. Jag är av den bestämda
              uppfattningen, att det icke är av något intresse för de små städerna,
              att deras mätningsväsen kommer under kontroll av lantmäteristyrelsen.
              Nu riskerar jag visserligen, att herr statsrådet och chefen för
              jordbruksdepartementet band sina papper har något yttrande av
              byggnadsnämnden i Åtvidaberg, som måhända går mig emot men jag
              vill förebygga detta med att, beträffande värdet av sådana intyg,
              instämma i vad den ärade representanten från Mjölby nyss sade.
              När dylika remisser komma till sådana små samhällen åtminstone,
              som icke hava så stora krafter till förfogande, så blir bedömandet
              av de frågor, som äro remitterade, ofta 'beklagligen mycket litet
              värt, och jag tror, att det är förhållandet även i förevarande
              fall.",1,5b8831dd,/content/corpus/protocols/1920/prot-1920--fk--50.xml
"nr 291, angående omläggning av den hittills använda proportionella
            valmetoden m. m.",0,ce4e6554,/content/corpus/protocols/1920/prot-1920--fk--32.xml
"Om ncättande förklarade herr vice talmannen, sedan han upprepat
            propositionen på domstolar bifall till utskottets hemställan,
            sig finna denna proposition vara med mm. Övervägande ja besvarad.",0,41fc6c6f,/content/corpus/protocols/1920/prot-1920--fk--22.xml
"Nr 88,",0,49256805,/content/corpus/protocols/1920/prot-1920--ak--83.xml
